Timestamp;Temp;Hum;OFFCHIP_PLATINUM_78kHz_IN-PHASE_0000;OFFCHIP_GOLD_78kHz_IN-PHASE_0000;OFFCHIP_PLATINUM_200Hz_IN-PHASE_0000;OFFCHIP_PLATINUM_200Hz_QUADRATURE_0000;OFFCHIP_GOLD_200Hz_IN-PHASE_0000;OFFCHIP_GOLD_200Hz_QUADRATURE_0000;OFFCHIP_SILVER_200Hz_IN-PHASE_0000;OFFCHIP_SILVER_200Hz_QUADRATURE_0000;OFFCHIP_NICKEL_200Hz_IN-PHASE_0000;OFFCHIP_NICKEL_200Hz_QUADRATURE_0000;DISTANCE;FILTERED_ANALYTE;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;
363.17;----;----;2488.0;18840.0;18374.0;-13057.0;6708.0;-5016.0;11220.0;-4714.0;1932.0;-3515.0;16118.402;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
364.253;----;----;2487.0;18844.0;18499.0;-12801.0;6736.0;-4989.0;11246.0;-4666.0;1966.0;-3481.0;16103.177;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
365.348;----;----;2489.0;18864.0;18305.0;-13312.0;6742.0;-5040.0;11285.0;-4727.0;1957.0;-3510.0;16227.635;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
366.436;----;----;2489.0;18869.0;18518.0;-12800.0;6767.0;-4988.0;11295.0;-4674.0;1975.0;-3469.0;16150.448;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
367.521;----;----;2493.0;18868.0;18376.0;-13056.0;6766.0;-5042.0;11356.0;-4704.0;1957.0;-3503.0;16196.47;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
368.606;----;----;2494.0;18866.0;18361.0;-13312.0;6775.0;-5048.0;11346.0;-4716.0;1963.0;-3514.0;16296.454;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
369.697;----;----;2494.0;18875.0;17459.0;-13029.0;6771.0;-5049.0;11378.0;-4705.0;1967.0;-3525.0;15609.649;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
370.789;----;----;2494.0;18871.0;17414.0;-13066.0;6787.0;-5058.0;11374.0;-4722.0;1952.0;-3536.0;15602.862;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
371.882;----;----;2495.0;18872.0;17780.0;-12800.0;6820.0;-4985.0;11375.0;-4642.0;1979.0;-3477.0;15706.445;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
372.971;----;----;2496.0;18866.0;18014.0;-12800.0;6818.0;-5004.0;11431.0;-4629.0;1997.0;-3484.0;15879.127;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
374.055;----;----;2497.0;18866.0;17858.0;-12800.0;6835.0;-4970.0;11472.0;-4584.0;1990.0;-3464.0;15785.166;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
375.145;----;----;2497.0;18867.0;18358.0;-13055.0;6831.0;-5051.0;11414.0;-4700.0;1978.0;-3530.0;16226.54;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
376.233;----;----;2495.0;18874.0;17906.0;-12800.0;6841.0;-5033.0;11481.0;-4644.0;1992.0;-3524.0;15846.76;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
377.318;----;----;2497.0;18868.0;17953.0;-12800.0;6855.0;-5022.0;11469.0;-4642.0;2006.0;-3513.0;15872.008;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
378.406;----;----;2499.0;18877.0;17870.0;-12800.0;6849.0;-5003.0;11512.0;-4593.0;2006.0;-3483.0;15824.942;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
379.49;----;----;2499.0;18875.0;17911.0;-12800.0;6872.0;-4988.0;11542.0;-4569.0;2005.0;-3479.0;15862.742;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
380.572;----;----;2501.0;18871.0;18514.0;-12800.0;6863.0;-5051.0;11485.0;-4650.0;1998.0;-3539.0;16258.398;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
381.666;----;----;2504.0;18880.0;18504.0;-12800.0;6869.0;-5065.0;11490.0;-4678.0;1990.0;-3557.0;16265.507;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
382.751;----;----;2504.0;18876.0;18586.0;-12800.0;6888.0;-5027.0;11507.0;-4641.0;2004.0;-3521.0;16317.011;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
383.843;----;----;2503.0;18869.0;18110.0;-12800.0;6897.0;-4989.0;11525.0;-4591.0;1997.0;-3504.0;15995.133;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
384.941;----;----;2503.0;18874.0;18638.0;-12800.0;6915.0;-5034.0;11525.0;-4640.0;2001.0;-3537.0;16367.216;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
386.031;----;----;2508.0;18874.0;18191.0;-12800.0;6918.0;-5072.0;11543.0;-4666.0;2013.0;-3572.0;16092.022;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
387.117;----;----;2510.0;18875.0;18480.0;-12800.0;6898.0;-5082.0;11513.0;-4689.0;2015.0;-3561.0;16270.019;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
388.21;----;----;2509.0;18873.0;18643.0;-12800.0;6925.0;-5050.0;11605.0;-4618.0;2033.0;-3528.0;16403.541;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
